@RELATION change_classic_combined

@ATTRIBUTE numberOfVersionsUntil  NUMERIC
@ATTRIBUTE numberOfFixesUntil   NUMERIC
@ATTRIBUTE numberOfRefactoringsUntil  NUMERIC
@ATTRIBUTE umberOfAuthorsUntil   NUMERIC
@ATTRIBUTE linesAddedUntil   NUMERIC
@ATTRIBUTE maxLinesAddedUntil   NUMERIC
@ATTRIBUTE avgLinesAddedUntil   NUMERIC
@ATTRIBUTE linesRemovedUntil   NUMERIC
@ATTRIBUTE maxLinesRemovedUntil   NUMERIC
@ATTRIBUTE avgLinesRemovedUntil   NUMERIC
@ATTRIBUTE codeChurnUntil   NUMERIC
@ATTRIBUTE maxCodeChurnUntil   NUMERIC
@ATTRIBUTE avgCodeChurnUntil   NUMERIC
@ATTRIBUTE weightedAgeWithRespectTo   NUMERIC
@ATTRIBUTE ageWithRespectTo   NUMERIC
@ATTRIBUTE cbo  NUMERIC
@ATTRIBUTE dit  NUMERIC
@ATTRIBUTE fanIn  NUMERIC
@ATTRIBUTE fanOut  NUMERIC
@ATTRIBUTE lcom  NUMERIC
@ATTRIBUTE noc  NUMERIC
@ATTRIBUTE numberOfAttributes  NUMERIC
@ATTRIBUTE numberOfAttributesInherited  NUMERIC
@ATTRIBUTE numberOfLinesOfCode  NUMERIC
@ATTRIBUTE numberOfMethods  NUMERIC
@ATTRIBUTE numberOfMethodsInherited  NUMERIC
@ATTRIBUTE numberOfPrivateAttributes  NUMERIC
@ATTRIBUTE numberOfPrivateMethods  NUMERIC
@ATTRIBUTE numberOfPublicAttributes  NUMERIC
@ATTRIBUTE numberOfPublicMethods  NUMERIC
@ATTRIBUTE rfc  NUMERIC
@ATTRIBUTE wmc  NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
3, 0, 0, 2, 6, 5, 2, 2, 1, 0.666667, 4, 4, 1.33333, 18.0238, 44.5714, 1, 1, 1, 0, 1, 0, 1, 0, 6, 2, 9, 1, 0, 0, 2, 2, 2, 0
50, 0, 0, 3, 268, 24, 5.36, 257, 29, 5.14, 11, 14, 0.22, 54.5975, 122.857, 13, 1, 6, 7, 6, 0, 2, 0, 45, 4, 0, 1, 0, 0, 4, 28, 10, 0
4, 0, 0, 2, 6, 4, 1.5, 9, 7, 2.25, -3, 3, -0.75, 6.78571, 33.8571, 1, 2, 0, 1, 3, 0, 1, 1, 9, 3, 15, 1, 0, 0, 0, 4, 3, 0
4, 0, 0, 2, 6, 4, 1.5, 6, 4, 1.5, 0, 3, 0, 58.2143, 92.4286, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80.8571, 3, 1, 0, 3, 0, 0, 0, 0, 60, 1, 9, 0, 0, 0, 1, 14, 3, 0
2, 0, 0, 2, 4, 4, 2, 1, 1, 0.5, 3, 3, 1.5, 15.2857, 41.8571, 0, 1, 0, 0, 1, 1, 0, 0, 4, 2, 0, 0, 0, 0, 1, 2, 2, 0
5, 1, 0, 2, 17, 8, 3.4, 7, 2, 1.4, 10, 6, 2, 17.1681, 38.1429, 10, 2, 3, 7, 990, 0, 1, 6, 164, 45, 59, 1, 0, 0, 45, 67, 45, 0
5, 0, 0, 2, 23, 10, 4.6, 10, 8, 2, 13, 10, 2.6, 20.3043, 78.2857, 3, 1, 3, 0, 21, 0, 3, 0, 20, 7, 9, 3, 0, 0, 7, 7, 7, 0
33, 0, 2, 3, 191, 73, 5.78788, 454, 181, 13.7576, -263, 5, -7.9697, 100.941, 139.571, 7, 1, 1, 6, 10, 0, 2, 0, 45, 5, 0, 2, 1, 0, 4, 25, 7, 0
33, 0, 0, 3, 362, 132, 10.9697, 335, 162, 10.1515, 27, 26, 0.818182, 11.1038, 61.2857, 13, 2, 0, 13, 15, 0, 8, 1, 201, 6, 19, 8, 3, 0, 2, 53, 24, 1
16, 0, 0, 2, 31, 6, 1.9375, 31, 6, 1.9375, 0, 3, 0, 68.5899, 133, 13, 1, 12, 1, 325, 0, 11, 0, 114, 26, 9, 10, 0, 0, 25, 51, 39, 0
5, 0, 0, 2, 16, 9, 3.2, 21, 18, 4.2, -5, 4, -1, 20.4375, 70.7143, 3, 1, 1, 2, 21, 0, 1, 0, 30, 7, 9, 1, 0, 0, 7, 18, 8, 0
10, 0, 1, 2, 140, 65, 14, 70, 50, 7, 70, 43, 7, 8.90816, 32.7143, 15, 1, 1, 14, 66, 0, 6, 0, 252, 12, 9, 6, 7, 0, 5, 158, 61, 1
30, 0, 0, 3, 201, 78, 6.7, 183, 78, 6.1, 18, 78, 0.6, 27.8173, 96.8571, 13, 1, 4, 10, 10, 0, 3, 0, 49, 5, 0, 2, 0, 0, 5, 26, 13, 0
6, 0, 0, 2, 21, 7, 3.5, 2, 1, 0.333333, 19, 7, 3.16667, 37.4286, 65.5714, 7, 1, 7, 0, 10, 0, 4, 0, 14, 5, 18, 3, 0, 0, 5, 5, 5, 0
8, 0, 0, 2, 137, 91, 17.125, 41, 35, 5.125, 96, 91, 12, 9.40563, 47.1429, 8, 1, 1, 7, 10, 0, 3, 0, 83, 5, 9, 3, 3, 0, 2, 62, 9, 0
15, 0, 3, 2, 37, 6, 2.46667, 29, 4, 1.93333, 8, 3, 0.533333, 43.6332, 110.429, 2, 1, 1, 1, 21, 1, 0, 0, 33, 7, 9, 0, 0, 0, 6, 14, 7, 0
6, 1, 0, 2, 87, 56, 14.5, 27, 11, 4.5, 60, 49, 10, 10.6601, 32.7143, 15, 1, 3, 12, 10, 1, 4, 0, 85, 5, 9, 4, 1, 0, 4, 47, 13, 1
4, 0, 0, 2, 10, 4, 2.5, 9, 8, 2.25, 1, 3, 0.25, 25.2, 44.5714, 5, 1, 1, 4, 6, 0, 2, 0, 41, 4, 0, 2, 0, 0, 4, 12, 4, 1
4, 0, 0, 2, 10, 5, 2.5, 6, 4, 1.5, 4, 4, 1, 35.2429, 83.5714, 0, 1, 0, 0, 0, 1, 1, 0, 3, 1, 9, 0, 0, 0, 1, 1, 1, 0
7, 0, 0, 2, 47, 17, 6.71429, 7, 3, 1, 40, 17, 5.71429, 21.9787, 45.8571, 3, 1, 0, 3, 3, 0, 5, 0, 47, 3, 9, 0, 2, 5, 1, 21, 10, 0
9, 0, 0, 3, 53, 32, 5.88889, 45, 20, 5, 8, 17, 0.888889, 55.9218, 71.7143, 3, 1, 0, 3, 28, 0, 8, 0, 149, 8, 0, 8, 5, 0, 2, 38, 13, 0
17, 0, 0, 2, 200, 128, 11.7647, 339, 124, 19.9412, -139, 9, -8.17647, 6.42714, 47.5714, 11, 1, 3, 9, 28, 0, 2, 0, 50, 8, 9, 2, 0, 0, 8, 32, 10, 0
18, 0, 1, 2, 226, 181, 12.5556, 242, 181, 13.4444, -16, 181, -0.888889, 7.3957, 98.5714, 8, 1, 1, 7, 15, 0, 4, 0, 111, 6, 0, 3, 2, 0, 3, 47, 13, 0
4, 0, 0, 2, 6, 4, 1.5, 3, 1, 0.75, 3, 3, 0.75, 15.9524, 39.5714, 2, 2, 2, 0, 0, 0, 1, 0, 2, 1, 26, 1, 0, 0, 1, 1, 1, 0
45, 0, 0, 3, 517, 112, 11.4889, 403, 101, 8.95556, 114, 92, 2.53333, 7.18127, 49.1429, 19, 2, 1, 18, 91, 0, 11, 0, 167, 14, 3, 11, 9, 0, 5, 103, 28, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.5714, 1, 2, 1, 0, 1, 0, 0, 0, 3, 2, 18, 0, 0, 0, 1, 3, 1, 0
6, 0, 0, 1, 13, 5, 2.16667, 13, 5, 2.16667, 0, 4, 0, 49.7143, 110.714, 5, 1, 5, 0, 6, 0, 2, 0, 14, 4, 18, 2, 0, 0, 3, 5, 4, 0
21, 0, 1, 3, 99, 32, 4.71429, 83, 28, 3.95238, 16, 6, 0.761905, 17.2872, 91.1429, 15, 1, 0, 15, 300, 0, 51, 0, 510, 25, 16, 51, 9, 0, 16, 211, 106, 0
2, 0, 0, 1, 2, 2, 1, 2, 2, 1, 0, 0, 0, 3.14286, 23, 6, 2, 1, 5, 1, 0, 1, 0, 16, 2, 11, 1, 0, 0, 2, 11, 5, 0
2, 0, 0, 1, 3, 3, 1.5, 4, 4, 2, -1, 0, -0.5, 1.71429, 32.7143, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 0, 1, 2, 133, 84, 8.3125, 69, 28, 4.3125, 64, 69, 4, 13.6864, 92.4286, 5, 2, 2, 3, 36, 0, 0, 0, 55, 9, 17, 0, 2, 0, 7, 30, 15, 0
17, 0, 0, 2, 178, 46, 10.4706, 271, 129, 15.9412, -93, 19, -5.47059, 10.8772, 45.8571, 23, 1, 15, 8, 105, 0, 5, 0, 110, 15, 9, 4, 6, 1, 4, 64, 31, 0
5, 1, 0, 2, 21, 15, 4.2, 4, 2, 0.8, 17, 13, 3.4, 9.31973, 32.7143, 4, 2, 4, 0, 55, 0, 5, 0, 30, 11, 20, 5, 0, 0, 11, 11, 10, 0
10, 2, 0, 2, 25, 11, 2.5, 63, 31, 6.3, -38, 3, -3.8, 8.17143, 32.7143, 8, 1, 3, 5, 3, 0, 1, 0, 28, 3, 9, 1, 0, 0, 3, 18, 8, 0
21, 0, 1, 2, 96, 22, 4.57143, 166, 43, 7.90476, -70, 19, -3.33333, 61.2232, 139.714, 4, 1, 4, 0, 1, 0, 0, 0, 19, 2, 9, 0, 0, 0, 2, 7, 4, 1
28, 2, 3, 2, 107, 26, 3.82143, 105, 23, 3.75, 2, 4, 0.0714286, 56.4045, 172, 12, 2, 4, 8, 28, 0, 2, 3, 40, 8, 8, 2, 2, 0, 6, 33, 8, 0
5, 0, 0, 1, 16, 8, 3.2, 10, 5, 2, 6, 6, 1.2, 42.8393, 92.5714, 2, 1, 0, 2, 3, 0, 0, 0, 14, 3, 0, 0, 0, 0, 2, 11, 4, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71429, 9, 2, 1, 8, 3, 0, 3, 1, 112, 3, 14, 3, 1, 0, 1, 40, 27, 1
11, 0, 0, 2, 18, 4, 1.63636, 15, 4, 1.36364, 3, 3, 0.272727, 40.619, 90.7143, 10, 1, 1, 9, 3, 0, 3, 0, 45, 3, 9, 1, 0, 0, 3, 31, 10, 0
18, 0, 0, 3, 73, 20, 4.05556, 55, 9, 3.05556, 18, 17, 1, 80.2935, 140.857, 14, 1, 1, 14, 10, 0, 1, 0, 125, 5, 9, 1, 0, 0, 5, 49, 10, 0
3, 0, 0, 2, 54, 37, 18, 47, 30, 15.6667, 7, 7, 2.33333, 5.22222, 32.7143, 12, 1, 6, 6, 3, 0, 9, 0, 75, 3, 9, 5, 1, 0, 2, 28, 19, 0
6, 1, 1, 3, 26, 8, 4.33333, 7, 4, 1.16667, 19, 7, 3.16667, 27.0879, 184.857, 4, 2, 0, 4, 78, 2, 12, 8, 147, 13, 63, 1, 0, 10, 3, 37, 42, 0
7, 0, 0, 2, 191, 91, 27.2857, 96, 93, 13.7143, 95, 50, 13.5714, 1.82872, 38.2857, 4, 2, 2, 3, 3, 0, 1, 0, 17, 3, 75, 1, 0, 0, 3, 9, 5, 0
35, 2, 1, 1, 935, 336, 26.7143, 583, 207, 16.6571, 352, 313, 10.0571, 13.9261, 103.714, 43, 1, 23, 24, 1128, 0, 26, 1, 551, 48, 19, 12, 5, 11, 25, 284, 115, 0
4, 0, 0, 2, 8, 5, 2, 7, 4, 1.75, 1, 1, 0.25, 5.85714, 32.7143, 11, 3, 1, 10, 6, 0, 4, 4, 40, 4, 43, 3, 0, 0, 4, 24, 11, 0
11, 0, 0, 3, 135, 118, 12.2727, 132, 118, 12, 3, 118, 0.272727, 9.08466, 109, 4, 1, 2, 2, 55, 0, 6, 0, 69, 11, 18, 6, 1, 0, 10, 27, 15, 0
3, 0, 0, 1, 23, 13, 7.66667, 11, 9, 3.66667, 12, 8, 4, 27.0621, 47.5714, 6, 1, 3, 3, 55, 0, 3, 0, 161, 11, 10, 3, 2, 0, 6, 43, 26, 0
15, 1, 0, 2, 39, 7, 2.6, 24, 5, 1.6, 15, 5, 1, 44.0696, 91.5714, 2, 1, 0, 2, 0, 0, 0, 0, 14, 1, 0, 0, 0, 0, 0, 8, 1, 0
11, 0, 0, 2, 26, 7, 2.36364, 40, 17, 3.63636, -14, 3, -1.27273, 23.4286, 50.2857, 3, 1, 1, 2, 3, 0, 3, 0, 39, 3, 0, 3, 0, 0, 2, 9, 3, 0
12, 0, 1, 2, 24, 4, 2, 18, 4, 1.5, 6, 3, 0.5, 32.8988, 92.5714, 4, 1, 0, 4, 3, 0, 0, 0, 38, 3, 9, 0, 0, 0, 3, 10, 4, 0
6, 0, 0, 2, 59, 24, 9.83333, 3, 1, 0.5, 56, 24, 9.33333, 7.60291, 44.7143, 10, 1, 7, 3, 36, 0, 3, 0, 47, 9, 9, 3, 1, 0, 8, 19, 14, 0
7, 0, 0, 2, 25, 7, 3.57143, 11, 5, 1.57143, 14, 5, 2, 18.8, 47.1429, 13, 2, 4, 9, 3, 0, 1, 0, 50, 3, 6, 1, 0, 0, 3, 22, 3, 0
11, 1, 0, 2, 99, 68, 9, 98, 68, 8.90909, 1, 4, 0.0909091, 20.9192, 39.5714, 36, 2, 1, 35, 231, 0, 2, 21, 553, 22, 55, 2, 8, 0, 14, 347, 126, 0
28, 0, 0, 3, 60, 7, 2.14286, 62, 7, 2.21429, -2, 3, -0.0714286, 60.7881, 139.571, 5, 1, 2, 3, 3, 0, 1, 0, 28, 3, 0, 0, 1, 0, 2, 14, 9, 0
28, 1, 0, 3, 188, 58, 6.71429, 125, 47, 4.46429, 63, 13, 2.25, 23.386, 62.8571, 8, 2, 2, 6, 28, 0, 2, 0, 105, 8, 32, 2, 1, 0, 6, 42, 12, 1
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0
3, 0, 0, 2, 7, 5, 2.33333, 7, 6, 2.33333, 0, 1, 0, 4.08163, 32.7143, 1, 1, 1, 0, 3, 2, 0, 0, 0, 3, 9, 0, 0, 0, 3, 3, 0, 0
2, 0, 0, 1, 1, 1, 0.5, 1, 1, 0.5, 0, 0, 0, 0, 80.8571, 3, 1, 0, 3, 1, 0, 0, 0, 53, 2, 9, 0, 0, 0, 2, 14, 4, 0
42, 0, 1, 3, 442, 165, 10.5238, 326, 65, 7.7619, 116, 111, 2.7619, 73.1603, 133.571, 17, 2, 0, 17, 136, 0, 3, 0, 131, 17, 31, 3, 2, 0, 15, 73, 38, 0
9, 0, 0, 2, 195, 168, 21.6667, 214, 187, 23.7778, -19, 7, -2.11111, 24.4513, 110.714, 6, 1, 1, 5, 66, 0, 6, 0, 76, 12, 18, 6, 0, 0, 12, 33, 35, 0
9, 1, 0, 2, 95, 56, 10.5556, 86, 50, 9.55556, 9, 6, 1, 17.9504, 54, 3, 1, 1, 3, 15, 0, 2, 0, 98, 6, 9, 2, 1, 0, 5, 17, 14, 0
17, 2, 0, 3, 75, 24, 4.41176, 99, 54, 5.82353, -24, 23, -1.41176, 33.9124, 72.5714, 6, 2, 2, 4, 3, 1, 1, 0, 25, 3, 15, 0, 0, 0, 3, 14, 7, 0
6, 0, 0, 2, 471, 467, 78.5, 518, 514, 86.3333, -47, 0, -7.83333, 39.1131, 93.7143, 13, 2, 8, 5, 496, 0, 16, 0, 168, 32, 37, 16, 0, 0, 32, 77, 71, 0
7, 0, 1, 2, 38, 15, 5.42857, 23, 10, 3.28571, 15, 12, 2.14286, 47.921, 109.857, 7, 1, 3, 4, 55, 1, 3, 0, 103, 11, 14, 0, 1, 0, 10, 54, 21, 0
2, 0, 0, 1, 5, 5, 2.5, 2, 2, 1, 3, 3, 1.5, 19.2857, 45.8571, 1, 1, 1, 0, 6, 0, 0, 0, 9, 4, 27, 0, 0, 0, 4, 4, 3, 0
8, 0, 1, 2, 23, 8, 2.875, 21, 8, 2.625, 2, 4, 0.25, 36.5155, 92.4286, 4, 1, 1, 3, 21, 0, 1, 0, 61, 7, 9, 1, 1, 0, 6, 17, 13, 0
5, 0, 0, 1, 9, 5, 1.8, 13, 6, 2.6, -4, 3, -0.8, 37.7778, 92.5714, 1, 1, 0, 1, 1, 0, 0, 0, 9, 2, 0, 0, 0, 0, 2, 6, 2, 0
50, 3, 0, 3, 796, 133, 15.92, 611, 206, 12.22, 185, 74, 3.7, 3.49444, 46.5714, 43, 1, 21, 23, 351, 0, 11, 0, 415, 27, 14, 11, 9, 0, 17, 167, 66, 0
38, 0, 1, 3, 490, 157, 12.8947, 338, 104, 8.89474, 152, 157, 4, 44.7297, 108.286, 21, 1, 3, 18, 36, 0, 2, 0, 263, 9, 0, 2, 5, 0, 4, 71, 29, 1
26, 0, 2, 2, 110, 54, 4.23077, 100, 43, 3.84615, 10, 11, 0.384615, 37.9013, 163.857, 2, 1, 0, 2, 36, 0, 2, 0, 41, 9, 0, 2, 1, 0, 8, 18, 11, 0
3, 0, 0, 2, 7, 6, 2.33333, 2, 1, 0.666667, 5, 5, 1.66667, 19.5102, 43.5714, 10, 1, 5, 5, 78, 0, 2, 0, 116, 13, 9, 1, 2, 0, 11, 48, 21, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 1, 10, 2, 153, 0, 5, 0, 193, 18, 9, 4, 8, 1, 10, 111, 53, 0
8, 0, 0, 2, 11, 5, 1.375, 9, 4, 1.125, 2, 4, 0.25, 59.3766, 110.714, 5, 1, 5, 0, 66, 0, 6, 0, 33, 12, 18, 6, 0, 0, 12, 12, 11, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42857, 1, 1, 1, 0, 0, 0, 2, 0, 8, 1, 0, 0, 0, 0, 1, 5, 1, 0
3, 0, 0, 2, 21, 11, 7, 20, 11, 6.66667, 1, 1, 0.333333, 7.55102, 32.7143, 2, 2, 1, 1, 6, 0, 1, 0, 9, 4, 22, 1, 0, 0, 1, 5, 3, 0
3, 0, 0, 1, 47, 47, 15.6667, 47, 47, 15.6667, 0, 47, 0, 0.714286, 14.7143, 0, 1, 0, 0, 0, 0, 11, 0, 3, 1, 0, 1, 0, 10, 1, 2, 1, 1
12, 0, 0, 2, 41, 9, 3.41667, 25, 6, 2.08333, 16, 8, 1.33333, 49.6446, 94.2857, 10, 2, 4, 7, 105, 0, 5, 0, 65, 15, 17, 5, 0, 0, 14, 32, 20, 0
20, 0, 0, 2, 47, 6, 2.35, 37, 5, 1.85, 10, 4, 0.5, 47.3647, 90.1429, 8, 1, 1, 8, 1, 0, 1, 0, 32, 2, 0, 1, 0, 0, 2, 19, 7, 0
12, 0, 0, 2, 31, 11, 2.58333, 30, 11, 2.5, 1, 3, 0.0833333, 44.7235, 92.5714, 3, 1, 0, 3, 15, 0, 3, 0, 81, 6, 0, 2, 0, 0, 6, 22, 9, 0
86, 1, 4, 3, 697, 68, 8.10465, 406, 55, 4.72093, 291, 66, 3.38372, 52.1041, 133.571, 29, 1, 28, 2, 231, 7, 2, 0, 57, 22, 9, 2, 0, 0, 22, 26, 19, 0
3, 0, 0, 2, 2, 2, 0.666667, 1, 1, 0.333333, 1, 1, 0.333333, 7.14286, 118.714, 9, 3, 2, 7, 78, 0, 7, 2, 221, 13, 45, 7, 5, 0, 2, 91, 70, 0
4, 0, 0, 3, 9, 4, 2.25, 3, 1, 0.75, 6, 3, 1.5, 39.381, 72.5714, 8, 1, 7, 1, 1, 1, 0, 0, 3, 2, 9, 0, 0, 0, 2, 3, 1, 0
15, 0, 4, 2, 32, 6, 2.13333, 31, 4, 2.06667, 1, 5, 0.0666667, 34, 109.857, 6, 2, 0, 6, 66, 0, 25, 0, 193, 12, 2, 25, 2, 0, 10, 39, 23, 0
12, 0, 1, 2, 17, 4, 1.41667, 42, 25, 3.5, -25, 2, -2.08333, 45.5042, 109.857, 7, 1, 5, 2, 45, 0, 3, 0, 39, 10, 9, 3, 0, 0, 10, 13, 12, 0
4, 0, 0, 2, 6, 4, 1.5, 3, 1, 0.75, 3, 3, 0.75, 15.9524, 39.5714, 1, 2, 1, 0, 0, 0, 1, 0, 2, 1, 26, 1, 0, 0, 1, 1, 1, 0
8, 0, 1, 2, 19, 7, 2.375, 13, 5, 1.625, 6, 5, 0.75, 53.3383, 109.857, 5, 1, 1, 4, 21, 0, 2, 0, 23, 7, 14, 2, 0, 0, 7, 15, 7, 0
4, 0, 0, 1, 13, 7, 3.25, 2, 1, 0.5, 11, 7, 2.75, 39.5385, 103.714, 7, 1, 0, 7, 1, 0, 5, 0, 64, 2, 45, 4, 1, 0, 0, 28, 4, 0
2, 0, 0, 1, 3, 3, 1.5, 4, 4, 2, -1, 0, -0.5, 1.71429, 32.7143, 2, 1, 2, 0, 1, 0, 0, 0, 6, 2, 0, 0, 0, 0, 2, 3, 2, 0
14, 0, 0, 3, 57, 17, 4.07143, 32, 5, 2.28571, 25, 17, 1.78571, 41.5739, 90.4286, 17, 4, 16, 1, 6, 0, 1, 0, 20, 4, 51, 1, 0, 0, 4, 5, 6, 0
36, 0, 0, 3, 282, 60, 7.83333, 291, 75, 8.08333, -9, 34, -0.25, 70.1413, 139.571, 10, 1, 4, 7, 45, 0, 8, 0, 70, 10, 9, 8, 1, 0, 9, 39, 16, 0
3, 0, 0, 1, 5, 4, 1.66667, 5, 4, 1.66667, 0, 0, 0, 5.02857, 23.8571, 2, 2, 1, 1, 6, 0, 1, 0, 9, 4, 22, 1, 0, 0, 1, 5, 3, 0
8, 2, 0, 2, 64, 35, 8, 45, 27, 5.625, 19, 9, 2.375, 6.95089, 32.7143, 4, 1, 0, 4, 6, 2, 1, 0, 59, 4, 0, 0, 0, 0, 3, 18, 11, 1
7, 0, 1, 3, 23, 6, 3.28571, 14, 4, 2, 9, 5, 1.28571, 99.5466, 164, 0, 1, 0, 0, 15, 0, 7, 0, 64, 6, 0, 7, 0, 0, 4, 12, 9, 0
8, 0, 0, 2, 215, 133, 26.875, 155, 81, 19.375, 60, 52, 7.5, 33.7694, 44.5714, 32, 3, 2, 30, 253, 0, 55, 0, 1346, 23, 14, 30, 12, 25, 8, 475, 159, 1
16, 0, 1, 2, 52, 7, 3.25, 42, 6, 2.625, 10, 4, 0.625, 45.7005, 92.4286, 14, 1, 5, 9, 10, 0, 2, 0, 53, 5, 9, 1, 2, 0, 3, 27, 11, 0
2, 1, 0, 1, 36, 36, 18, 16, 16, 8, 20, 20, 10, 2.71429, 6.42857, 42, 1, 8, 37, 946, 0, 4, 0, 681, 44, 9, 3, 2, 0, 40, 309, 106, 1
9, 0, 0, 2, 68, 27, 7.55556, 32, 12, 3.55556, 36, 15, 4, 6.2584, 42.8571, 7, 1, 0, 7, 15, 0, 2, 0, 54, 6, 0, 2, 1, 0, 5, 28, 14, 1
5, 1, 0, 1, 32, 24, 6.4, 11, 5, 2.2, 21, 19, 4.2, 13.7723, 121.714, 5, 2, 2, 3, 36, 0, 2, 8, 87, 9, 63, 2, 1, 0, 2, 39, 13, 0
6, 0, 0, 2, 7, 4, 1.16667, 8, 4, 1.33333, -1, 3, -0.166667, 58.6531, 90.7143, 3, 2, 1, 2, 1, 0, 1, 0, 4, 2, 16, 0, 0, 0, 1, 5, 1, 0
17, 2, 1, 3, 109, 37, 6.41176, 79, 37, 4.64706, 30, 37, 1.76471, 32.5374, 101.857, 2, 1, 2, 0, 15, 1, 1, 0, 16, 6, 9, 1, 0, 0, 6, 6, 4, 0
6, 0, 0, 2, 21, 9, 3.5, 7, 4, 1.16667, 14, 8, 2.33333, 19.068, 46, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 3, 24, 6, 2.4, 18, 5, 1.8, 6, 3, 0.6, 30.6488, 72.5714, 8, 1, 1, 7, 3, 0, 0, 0, 24, 3, 0, 0, 0, 0, 3, 18, 5, 0
4, 0, 0, 2, 6, 4, 1.5, 3, 1, 0.75, 3, 3, 0.75, 15.9524, 39.5714, 0, 2, 0, 0, 0, 0, 1, 0, 3, 1, 26, 1, 0, 0, 1, 1, 1, 0
8, 0, 0, 1, 30, 15, 3.75, 20, 5, 2.5, 10, 14, 1.25, 19.2333, 108.571, 5, 2, 2, 3, 1, 0, 1, 0, 10, 2, 7, 1, 0, 0, 1, 7, 3, 0
5, 0, 1, 1, 29, 12, 5.8, 29, 12, 5.8, 0, 0, 0, 4.53695, 103.714, 7, 2, 1, 6, 10, 0, 1, 0, 102, 5, 45, 0, 1, 1, 3, 68, 26, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42857, 14, 2, 1, 13, 10, 0, 2, 0, 60, 5, 4, 2, 1, 0, 4, 32, 12, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42857, 7, 3, 1, 6, 780, 0, 4, 0, 139, 40, 58, 3, 0, 1, 40, 98, 40, 0
3, 1, 0, 2, 2, 1, 0.666667, 1, 1, 0.333333, 1, 1, 0.333333, 17.4286, 26.5714, 2, 2, 2, 0, 3, 0, 1, 0, 6, 3, 20, 1, 0, 0, 3, 3, 2, 0
6, 1, 0, 2, 34, 11, 5.66667, 14, 12, 2.33333, 20, 10, 3.33333, 16.4076, 32.7143, 2, 1, 1, 1, 1, 0, 0, 0, 62, 2, 9, 0, 0, 0, 2, 10, 9, 0
22, 0, 0, 3, 74, 18, 3.36364, 69, 18, 3.13636, 5, 17, 0.227273, 74.7008, 139.571, 2, 2, 0, 2, 0, 0, 0, 0, 20, 1, 11, 0, 0, 0, 1, 4, 5, 0
9, 0, 0, 2, 79, 36, 8.77778, 23, 10, 2.55556, 56, 31, 6.22222, 55.4792, 90.4286, 7, 1, 2, 5, 3, 0, 0, 0, 132, 3, 0, 0, 1, 0, 2, 22, 31, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.8571, 0, 1, 0, 0, 0, 0, 10, 0, 3, 1, 0, 1, 0, 9, 1, 2, 1, 0
6, 0, 1, 1, 12, 5, 2, 135, 124, 22.5, -123, 0, -20.5, 7.95238, 164, 9, 1, 5, 4, 190, 0, 10, 0, 246, 20, 0, 10, 9, 0, 11, 59, 25, 0
30, 0, 3, 2, 303, 90, 10.1, 258, 107, 8.6, 45, 42, 1.5, 101.405, 164, 7, 1, 4, 3, 6, 0, 6, 0, 57, 4, 9, 1, 0, 0, 4, 28, 10, 1
12, 0, 0, 2, 26, 7, 2.16667, 62, 26, 5.16667, -36, 7, -3, 58.7198, 110.714, 9, 1, 8, 1, 91, 0, 11, 0, 51, 14, 18, 6, 0, 0, 14, 16, 16, 0
6, 1, 0, 2, 11, 7, 1.83333, 11, 8, 1.83333, 0, 1, 0, 7.36364, 32.7143, 6, 2, 1, 5, 10, 0, 1, 0, 29, 5, 19, 1, 0, 0, 4, 21, 9, 0
2, 0, 0, 2, 0, 0, 0, 2, 2, 1, -2, 0, -1, 0, 21.5714, 12, 1, 0, 12, 55, 0, 4, 0, 126, 11, 9, 4, 4, 0, 7, 67, 29, 0
5, 0, 0, 2, 8, 5, 1.6, 7, 4, 1.4, 1, 4, 0.2, 50.4643, 90.7143, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 1, 1, 0, 0
7, 0, 0, 2, 10, 4, 1.42857, 7, 2, 1, 3, 3, 0.428571, 89.8857, 133, 2, 1, 2, 0, 10, 5, 3, 0, 16, 5, 18, 3, 0, 0, 5, 5, 5, 0
