@RELATION change_classic_combined

@ATTRIBUTE numberOfVersionsUntil  NUMERIC
@ATTRIBUTE numberOfFixesUntil   NUMERIC
@ATTRIBUTE numberOfRefactoringsUntil  NUMERIC
@ATTRIBUTE umberOfAuthorsUntil   NUMERIC
@ATTRIBUTE linesAddedUntil   NUMERIC
@ATTRIBUTE maxLinesAddedUntil   NUMERIC
@ATTRIBUTE avgLinesAddedUntil   NUMERIC
@ATTRIBUTE linesRemovedUntil   NUMERIC
@ATTRIBUTE maxLinesRemovedUntil   NUMERIC
@ATTRIBUTE avgLinesRemovedUntil   NUMERIC
@ATTRIBUTE codeChurnUntil   NUMERIC
@ATTRIBUTE maxCodeChurnUntil   NUMERIC
@ATTRIBUTE avgCodeChurnUntil   NUMERIC
@ATTRIBUTE weightedAgeWithRespectTo   NUMERIC
@ATTRIBUTE ageWithRespectTo   NUMERIC
@ATTRIBUTE cbo  NUMERIC
@ATTRIBUTE dit  NUMERIC
@ATTRIBUTE fanIn  NUMERIC
@ATTRIBUTE fanOut  NUMERIC
@ATTRIBUTE lcom  NUMERIC
@ATTRIBUTE noc  NUMERIC
@ATTRIBUTE numberOfAttributes  NUMERIC
@ATTRIBUTE numberOfAttributesInherited  NUMERIC
@ATTRIBUTE numberOfLinesOfCode  NUMERIC
@ATTRIBUTE numberOfMethods  NUMERIC
@ATTRIBUTE numberOfMethodsInherited  NUMERIC
@ATTRIBUTE numberOfPrivateAttributes  NUMERIC
@ATTRIBUTE numberOfPrivateMethods  NUMERIC
@ATTRIBUTE numberOfPublicAttributes  NUMERIC
@ATTRIBUTE numberOfPublicMethods  NUMERIC
@ATTRIBUTE rfc  NUMERIC
@ATTRIBUTE wmc  NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
49, 4, 0, 7, 497, 97, 10.1429, 583, 97, 11.898, -86, 19, -1.7551, 51.8896, 367, 2, 4, 1, 1, 3, 0, 1, 61, 17, 3, 45, 0, 0, 0, 1, 7, 4, 1
65, 8, 0, 8, 578, 75, 8.89231, 318, 84, 4.89231, 260, 27, 4, 49.5704, 248.571, 16, 2, 1, 16, 55, 0, 1, 68, 256, 11, 33, 0, 0, 0, 4, 60, 85, 1
83, 8, 0, 7, 2960, 450, 35.6627, 3359, 450, 40.4699, -399, 58, -4.80723, 36.1602, 367, 1, 5, 0, 1, 36, 0, 4, 61, 40, 9, 49, 0, 0, 0, 5, 14, 12, 1
92, 6, 0, 9, 1830, 206, 19.8913, 982, 146, 10.6739, 848, 205, 9.21739, 85.3527, 248.571, 27, 1, 15, 24, 300, 11, 29, 39, 580, 25, 8, 0, 0, 1, 9, 157, 209, 1
38, 3, 0, 9, 161, 27, 4.23684, 138, 21, 3.63158, 23, 14, 0.605263, 67.559, 248.143, 13, 2, 2, 12, 91, 0, 11, 1, 112, 14, 12, 3, 2, 6, 9, 50, 36, 0
11, 4, 0, 5, 23, 9, 2.09091, 16, 4, 1.45455, 7, 7, 0.636364, 154.36, 248.143, 8, 1, 1, 7, 6, 0, 2, 0, 37, 4, 8, 2, 0, 0, 4, 20, 9, 0
48, 6, 0, 8, 490, 54, 10.2083, 539, 74, 11.2292, -49, 52, -1.02083, 136.203, 329.143, 7, 5, 1, 6, 10, 0, 3, 69, 100, 5, 54, 0, 0, 3, 3, 31, 25, 1
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133.571, 2, 5, 0, 2, 6, 0, 1, 69, 13, 4, 54, 1, 0, 0, 2, 8, 4, 1
72, 9, 0, 9, 1300, 434, 18.0556, 1296, 434, 18, 4, 128, 0.0555556, 53.8768, 346.571, 26, 1, 2, 25, 21, 0, 8, 0, 162, 7, 8, 0, 0, 8, 2, 61, 37, 0
22, 4, 0, 8, 105, 23, 4.77273, 66, 23, 3, 39, 19, 1.77273, 69.2898, 248.571, 4, 2, 1, 4, 21, 0, 1, 68, 67, 7, 33, 0, 0, 0, 4, 18, 25, 1
82, 7, 0, 8, 2577, 325, 31.4268, 2733, 325, 33.3293, -156, 81, -1.90244, 77.5985, 367, 7, 4, 1, 6, 28, 0, 15, 61, 214, 8, 45, 0, 0, 10, 5, 47, 53, 1
18, 4, 0, 7, 64, 14, 3.55556, 33, 10, 1.83333, 31, 12, 1.72222, 58.0045, 248.571, 5, 2, 1, 5, 10, 0, 1, 68, 69, 5, 33, 0, 0, 0, 4, 30, 35, 1
82, 9, 0, 8, 2965, 334, 36.1585, 2913, 334, 35.5244, 52, 98, 0.634146, 80.6135, 367, 9, 4, 3, 6, 36, 2, 8, 61, 240, 9, 45, 0, 0, 7, 5, 53, 65, 1
2, 1, 0, 2, 5, 5, 2.5, 5, 5, 2.5, 0, 0, 0, 4.28571, 177.143, 5, 2, 1, 5, 21, 0, 1, 68, 57, 7, 33, 0, 0, 0, 4, 16, 27, 1
11, 2, 0, 3, 44, 16, 4, 35, 11, 3.18182, 9, 5, 0.818182, 23.7045, 177.143, 13, 4, 1, 12, 3, 0, 7, 61, 61, 3, 45, 0, 0, 0, 2, 32, 13, 0
84, 7, 0, 9, 1376, 249, 16.381, 989, 200, 11.7738, 387, 237, 4.60714, 63.8602, 248.571, 22, 2, 1, 22, 91, 0, 3, 68, 343, 14, 33, 1, 0, 0, 3, 107, 117, 1
100, 5, 0, 7, 4966, 645, 49.66, 5428, 645, 54.28, -462, 55, -4.62, 46.5549, 367, 2, 5, 0, 2, 36, 1, 9, 61, 54, 9, 49, 3, 0, 1, 5, 20, 16, 1
12, 4, 0, 6, 71, 49, 5.91667, 69, 54, 5.75, 2, 7, 0.166667, 46.3501, 243, 4, 2, 1, 3, 6, 2, 1, 68, 36, 4, 33, 0, 0, 0, 3, 13, 15, 1
20, 4, 0, 6, 106, 37, 5.3, 97, 32, 4.85, 9, 27, 0.45, 94.4892, 243, 2, 4, 1, 1, 1, 2, 6, 61, 34, 2, 45, 0, 0, 0, 1, 3, 12, 0
21, 5, 0, 6, 344, 131, 16.381, 560, 154, 26.6667, -216, 9, -10.2857, 52.1578, 367, 3, 2, 3, 0, 3, 0, 1, 0, 12, 3, 10, 0, 0, 1, 3, 8, 3, 0
72, 5, 0, 9, 1022, 167, 14.1944, 1141, 167, 15.8472, -119, 19, -1.65278, 86.0914, 367, 10, 1, 4, 7, 36, 1, 6, 5, 75, 9, 13, 0, 0, 0, 9, 31, 23, 0
116, 9, 0, 8, 1922, 368, 16.569, 1691, 368, 14.5776, 231, 29, 1.99138, 76.0182, 367, 15, 1, 10, 6, 120, 1, 10, 0, 383, 16, 16, 2, 0, 2, 13, 122, 93, 0
54, 6, 0, 8, 373, 95, 6.90741, 550, 95, 10.1852, -177, 13, -3.27778, 85.2539, 367, 4, 2, 1, 3, 6, 0, 1, 11, 24, 4, 22, 0, 0, 1, 4, 10, 9, 0
11, 1, 0, 3, 194, 141, 17.6364, 78, 33, 7.09091, 116, 121, 10.5455, 6.10604, 89, 14, 1, 0, 14, 6, 0, 6, 0, 121, 4, 9, 5, 2, 1, 2, 59, 32, 0
9, 2, 0, 3, 55, 20, 6.11111, 55, 46, 6.11111, 0, 20, 0, 21.1013, 190.714, 1, 1, 0, 1, 1, 0, 1, 0, 6, 2, 9, 0, 0, 1, 2, 3, 2, 0
90, 8, 0, 8, 4337, 329, 48.1889, 4198, 329, 46.6444, 139, 101, 1.54444, 36.5847, 367, 17, 1, 4, 13, 66, 1, 6, 48, 144, 12, 11, 0, 4, 1, 5, 54, 38, 1
25, 3, 0, 7, 244, 83, 9.76, 216, 83, 8.64, 28, 38, 1.12, 96.5269, 367, 11, 2, 1, 10, 6, 0, 5, 12, 44, 4, 31, 0, 0, 0, 4, 27, 12, 0
90, 6, 0, 9, 2364, 335, 26.2667, 1422, 335, 15.8, 942, 149, 10.4667, 140.613, 367, 33, 1, 3, 31, 253, 0, 5, 0, 781, 23, 15, 0, 1, 0, 15, 346, 197, 0
181, 15, 0, 8, 3880, 684, 21.4365, 3657, 788, 20.2044, 223, 215, 1.23204, 56.5994, 367, 7, 3, 0, 7, 6, 0, 3, 19, 44, 4, 67, 0, 0, 3, 3, 21, 9, 1
10, 2, 0, 2, 86, 60, 8.6, 62, 51, 6.2, 24, 9, 2.4, 22.3239, 105, 14, 3, 1, 13, 15, 0, 3, 19, 167, 6, 67, 0, 4, 3, 1, 51, 36, 0
8, 1, 0, 2, 35, 27, 4.375, 41, 18, 5.125, -6, 11, -0.75, 46.9633, 105, 12, 3, 1, 11, 10, 0, 3, 19, 152, 5, 67, 0, 3, 3, 1, 58, 36, 0
6, 3, 0, 3, 8, 4, 1.33333, 8, 4, 1.33333, 0, 0, 0, 73.4821, 245.857, 4, 1, 3, 1, 45, 1, 2, 0, 44, 10, 8, 0, 0, 0, 9, 19, 13, 0
15, 4, 0, 3, 163, 79, 10.8667, 161, 79, 10.7333, 2, 8, 0.133333, 47.2287, 367, 0, 1, 0, 0, 45, 0, 1, 0, 27, 10, 15, 0, 0, 0, 9, 10, 9, 0
50, 17, 0, 7, 784, 172, 15.68, 448, 100, 8.96, 336, 141, 6.72, 107.182, 281.857, 16, 2, 1, 15, 55, 0, 4, 18, 281, 11, 62, 0, 3, 3, 4, 78, 37, 0
8, 5, 0, 3, 17, 6, 2.125, 20, 9, 2.5, -3, 4, -0.375, 104.076, 184.571, 1, 7, 1, 0, 1, 0, 3, 12, 3, 2, 52, 0, 0, 3, 2, 2, 1, 0
4, 3, 0, 2, 6, 4, 1.5, 6, 4, 1.5, 0, 0, 0, 31.7143, 184.571, 1, 6, 1, 0, 10, 0, 1, 11, 13, 5, 47, 1, 0, 0, 4, 5, 4, 0
61, 11, 0, 7, 450, 77, 7.37705, 285, 77, 4.67213, 165, 35, 2.70492, 110.808, 367, 21, 6, 3, 19, 78, 1, 0, 69, 120, 13, 216, 0, 0, 0, 10, 67, 34, 0
21, 5, 0, 5, 161, 72, 7.66667, 178, 72, 8.47619, -17, 5, -0.809524, 58.4667, 367, 3, 5, 3, 0, 10, 0, 2, 8, 12, 5, 33, 0, 0, 0, 3, 6, 4, 0
167, 30, 0, 9, 9461, 891, 56.6527, 8615, 891, 51.5868, 846, 184, 5.06587, 49.3227, 367, 36, 2, 7, 31, 703, 0, 27, 12, 909, 38, 36, 3, 10, 10, 24, 331, 148, 1
84, 8, 0, 8, 919, 251, 10.9405, 803, 251, 9.55952, 116, 18, 1.38095, 87.5335, 367, 20, 6, 4, 18, 378, 1, 1, 69, 222, 28, 227, 0, 0, 0, 22, 126, 57, 0
29, 5, 0, 6, 365, 100, 12.5862, 343, 100, 11.8276, 22, 50, 0.758621, 113.877, 367, 7, 5, 5, 2, 45, 2, 3, 8, 34, 10, 37, 0, 0, 0, 7, 13, 9, 0
4, 3, 0, 2, 6, 4, 1.5, 6, 4, 1.5, 0, 0, 0, 31.7143, 184.571, 1, 6, 1, 0, 10, 1, 1, 11, 12, 5, 47, 0, 0, 0, 4, 5, 4, 0
26, 5, 0, 4, 153, 47, 5.88462, 139, 47, 5.34615, 14, 15, 0.538462, 65.3119, 367, 12, 1, 10, 2, 15, 0, 2, 0, 28, 6, 10, 0, 0, 0, 6, 12, 8, 0
64, 6, 0, 7, 714, 232, 11.1563, 652, 232, 10.1875, 62, 39, 0.96875, 69.3741, 367, 29, 3, 19, 13, 351, 7, 1, 35, 171, 27, 76, 0, 0, 1, 21, 83, 50, 0
17, 4, 0, 5, 112, 48, 6.58824, 120, 48, 7.05882, -8, 4, -0.470588, 51.7564, 367, 4, 2, 3, 1, 10, 3, 2, 2, 15, 5, 14, 0, 0, 0, 2, 6, 5, 0
173, 9, 0, 9, 2305, 458, 13.3237, 1752, 458, 10.1272, 553, 72, 3.19653, 96.9238, 367, 42, 6, 6, 39, 1128, 1, 0, 69, 480, 48, 250, 0, 0, 0, 45, 258, 121, 0
48, 6, 0, 7, 1007, 298, 20.9792, 963, 298, 20.0625, 44, 51, 0.916667, 87.8779, 367, 17, 5, 11, 6, 276, 0, 10, 9, 193, 24, 42, 0, 0, 0, 20, 54, 56, 0
16, 6, 0, 6, 130, 22, 8.125, 51, 20, 3.1875, 79, 22, 4.9375, 50.2901, 198.143, 13, 4, 7, 6, 55, 1, 2, 52, 57, 11, 127, 0, 0, 0, 9, 31, 16, 0
4, 3, 0, 2, 6, 4, 1.5, 6, 4, 1.5, 0, 0, 0, 45.2857, 198.143, 2, 3, 2, 0, 0, 0, 3, 4, 0, 1, 19, 0, 0, 3, 1, 1, 0, 0
25, 4, 0, 4, 259, 106, 10.36, 270, 109, 10.8, -11, 7, -0.44, 36.6702, 367, 5, 1, 2, 3, 55, 0, 5, 0, 78, 11, 8, 0, 0, 4, 11, 24, 23, 0
25, 6, 0, 5, 153, 36, 6.12, 71, 13, 2.84, 82, 23, 3.28, 64.2838, 217, 20, 1, 2, 18, 28, 0, 10, 0, 141, 8, 8, 10, 0, 0, 8, 78, 33, 0
12, 5, 0, 4, 61, 17, 5.08333, 33, 7, 2.75, 28, 10, 2.33333, 113.841, 217, 4, 1, 2, 3, 21, 0, 1, 3, 35, 7, 12, 1, 2, 0, 5, 17, 13, 0
15, 6, 0, 4, 133, 34, 8.86667, 101, 39, 6.73333, 32, 20, 2.13333, 158.364, 217, 8, 2, 0, 8, 28, 0, 0, 2, 52, 8, 18, 0, 3, 0, 5, 34, 19, 0
22, 6, 0, 4, 506, 120, 23, 625, 208, 28.4091, -119, 12, -5.40909, 133.701, 217, 11, 1, 5, 9, 21, 0, 2, 0, 128, 7, 8, 1, 1, 0, 6, 59, 20, 0
11, 4, 0, 3, 193, 81, 17.5455, 12, 4, 1.09091, 181, 81, 16.4545, 13.1984, 222.857, 8, 2, 4, 4, 15, 0, 6, 0, 42, 6, 23, 6, 0, 0, 5, 14, 10, 0
6, 3, 0, 3, 148, 71, 24.6667, 6, 4, 1, 142, 71, 23.6667, 10.582, 222.857, 5, 2, 1, 4, 10, 0, 4, 0, 27, 5, 22, 4, 0, 0, 4, 12, 7, 0
14, 3, 0, 3, 443, 180, 31.6429, 51, 22, 3.64286, 392, 180, 28, 13.5824, 222.857, 6, 2, 2, 4, 91, 0, 14, 13, 131, 14, 31, 14, 0, 0, 13, 37, 29, 0
6, 3, 0, 3, 108, 51, 18, 6, 4, 1, 102, 51, 17, 11.3611, 222.571, 2, 3, 1, 1, 1, 0, 1, 1, 7, 2, 30, 1, 0, 0, 2, 3, 2, 0
14, 4, 0, 5, 18, 4, 1.28571, 18, 4, 1.28571, 0, 0, 0, 45.8175, 238.429, 13, 1, 3, 10, 10, 0, 1, 0, 129, 5, 8, 1, 0, 0, 5, 36, 43, 0
40, 4, 0, 4, 1012, 232, 25.3, 469, 78, 11.725, 543, 154, 13.575, 41.0707, 175.714, 6, 1, 2, 4, 1378, 4, 5, 0, 423, 53, 8, 3, 20, 1, 33, 241, 117, 0
56, 5, 0, 5, 674, 145, 12.0357, 302, 46, 5.39286, 372, 115, 6.64286, 43.3241, 175.714, 15, 2, 1, 14, 630, 0, 17, 2, 435, 36, 41, 0, 5, 17, 31, 113, 119, 0
22, 4, 0, 5, 407, 195, 18.5, 414, 195, 18.8182, -7, 21, -0.318182, 40.1183, 367, 11, 1, 9, 2, 6, 0, 5, 0, 35, 4, 8, 0, 0, 0, 4, 10, 10, 0
10, 4, 0, 3, 29, 9, 2.9, 30, 10, 3, -1, 0, -0.1, 50.9852, 322.714, 7, 2, 4, 3, 6, 17, 4, 0, 18, 4, 22, 3, 0, 0, 4, 10, 5, 0
35, 10, 0, 6, 336, 103, 9.6, 306, 89, 8.74286, 30, 22, 0.857143, 75.7976, 322.714, 12, 2, 1, 11, 253, 0, 23, 8, 285, 23, 40, 23, 1, 0, 22, 66, 64, 0
14, 4, 0, 5, 53, 9, 3.78571, 61, 9, 4.35714, -8, 0, -0.571429, 68.9003, 322.714, 35, 1, 32, 3, 55, 16, 0, 0, 85, 11, 8, 0, 0, 0, 0, 16, 21, 0
30, 7, 0, 8, 221, 85, 7.36667, 211, 67, 7.03333, 10, 19, 0.333333, 90.1467, 322.714, 13, 3, 1, 12, 66, 0, 14, 1, 1081, 12, 40, 14, 0, 0, 11, 352, 258, 1
24, 10, 0, 8, 256, 43, 10.6667, 166, 26, 6.91667, 90, 18, 3.75, 14.5619, 230.571, 15, 1, 2, 13, 15, 0, 1, 0, 152, 6, 8, 0, 1, 1, 5, 67, 19, 0
35, 8, 0, 9, 383, 96, 10.9429, 300, 68, 8.57143, 83, 28, 2.37143, 27.0653, 228.143, 9, 2, 4, 5, 78, 1, 4, 402, 193, 13, 8, 0, 1, 3, 7, 34, 53, 1
8, 4, 0, 4, 12, 4, 1.5, 10, 4, 1.25, 2, 1, 0.25, 40.2857, 228.143, 2, 2, 1, 1, 1, 0, 0, 219, 10, 2, 55, 0, 0, 0, 2, 3, 3, 1
10, 4, 0, 3, 60, 32, 6, 61, 33, 6.1, -1, 0, -0.1, 97.4809, 322.714, 3, 2, 1, 2, 10, 0, 3, 0, 72, 5, 22, 3, 1, 0, 3, 55, 15, 0
10, 3, 0, 3, 51, 22, 5.1, 29, 9, 2.9, 22, 22, 2.2, 97.6667, 322.714, 1, 1, 1, 0, 946, 0, 20, 0, 169, 44, 28, 20, 0, 0, 44, 45, 44, 0
15, 4, 0, 5, 35, 9, 2.33333, 51, 9, 3.4, -16, 0, -1.06667, 60.2939, 322.714, 3, 3, 1, 2, 3, 0, 2, 1, 11, 3, 31, 2, 0, 0, 2, 5, 3, 0
56, 17, 0, 7, 3556, 587, 63.5, 4880, 1041, 87.1429, -1324, 307, -23.6429, 115.126, 322.714, 13, 1, 0, 13, 23005, 0, 17, 0, 1585, 215, 212, 17, 10, 0, 205, 1156, 265, 1
4, 4, 0, 1, 3, 1, 0.75, 3, 1, 0.75, 0, 0, 0, 74.0476, 126.571, 3, 2, 1, 2, 28, 0, 7, 0, 51, 8, 25, 7, 0, 0, 7, 13, 12, 0
132, 50, 0, 7, 6668, 923, 50.5151, 4784, 808, 36.2424, 1884, 433, 14.2727, 132.977, 322.714, 18, 2, 3, 15, 561, 1, 2, 5, 629, 34, 10, 2, 30, 0, 3, 263, 159, 1
6, 2, 0, 2, 67, 28, 11.1667, 26, 15, 4.33333, 41, 21, 6.83333, 48.6098, 178.143, 7, 2, 2, 6, 6, 0, 7, 0, 28, 4, 13, 5, 0, 2, 3, 14, 10, 0
9, 5, 0, 3, 234, 103, 26, 26, 15, 2.88889, 208, 103, 23.1111, 15.5336, 228.857, 4, 3, 1, 3, 28, 0, 7, 1, 50, 8, 36, 7, 0, 0, 7, 23, 13, 0
19, 6, 0, 5, 47, 9, 2.47368, 64, 9, 3.36842, -17, 7, -0.894737, 48.6717, 322.714, 4, 3, 1, 3, 6, 0, 3, 1, 31, 4, 32, 3, 0, 0, 3, 10, 7, 0
11, 4, 0, 4, 52, 12, 4.72727, 40, 9, 3.63636, 12, 6, 1.09091, 29.8517, 322.714, 4, 2, 1, 3, 15, 0, 5, 0, 28, 6, 24, 5, 0, 0, 5, 11, 8, 0
19, 5, 0, 5, 166, 47, 8.73684, 146, 39, 7.68421, 20, 18, 1.05263, 84.0189, 322.714, 9, 2, 1, 8, 78, 0, 11, 0, 92, 13, 30, 11, 0, 0, 12, 39, 25, 0
60, 4, 0, 8, 890, 212, 14.8333, 769, 281, 12.8167, 121, 131, 2.01667, 32.1392, 249.143, 23, 1, 5, 18, 10, 0, 4, 0, 200, 5, 8, 4, 3, 0, 2, 85, 50, 0
3, 0, 0, 1, 149, 149, 49.6667, 149, 149, 49.6667, 0, 149, 0, 1.28571, 60, 5, 1, 1, 4, 36, 0, 3, 0, 109, 9, 16, 0, 2, 3, 7, 30, 31, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.5714, 6, 1, 1, 5, 36, 0, 3, 0, 118, 9, 16, 0, 2, 3, 7, 31, 33, 0
6, 2, 0, 4, 48, 25, 8, 22, 15, 3.66667, 26, 16, 4.33333, 51.9851, 205.857, 12, 1, 8, 4, 55, 0, 4, 0, 144, 11, 16, 0, 2, 4, 9, 37, 41, 0
16, 5, 0, 5, 55, 9, 3.4375, 51, 9, 3.1875, 4, 4, 0.25, 65.8883, 322.714, 3, 3, 1, 2, 3, 0, 3, 1, 21, 3, 31, 3, 0, 0, 3, 5, 5, 0
11, 4, 0, 4, 42, 9, 3.81818, 42, 9, 3.81818, 0, 0, 0, 36.2279, 322.714, 4, 2, 1, 3, 28, 0, 7, 0, 49, 8, 26, 7, 0, 0, 8, 21, 14, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 2, 0, 9, 66, 0, 5, 2, 89, 12, 41, 3, 1, 2, 11, 54, 26, 0
13, 2, 0, 4, 91, 31, 7, 49, 14, 3.76923, 42, 17, 3.23077, 35.4835, 175, 1, 2, 1, 0, 136, 0, 15, 2, 53, 17, 41, 1, 0, 1, 17, 18, 19, 0
32, 1, 0, 4, 413, 92, 12.9062, 122, 26, 3.8125, 291, 80, 9.09375, 24.9862, 175.714, 5, 2, 2, 3, 300, 0, 13, 2, 258, 25, 41, 8, 1, 1, 24, 130, 56, 0
14, 4, 0, 5, 59, 12, 4.21429, 70, 19, 5, -11, 4, -0.785714, 69.0678, 322.714, 2, 3, 1, 1, 3, 0, 3, 1, 23, 3, 31, 3, 0, 0, 3, 5, 5, 0
15, 4, 0, 5, 55, 10, 3.66667, 68, 18, 4.53333, -13, 4, -0.866667, 65.2597, 322.714, 3, 3, 1, 2, 3, 0, 3, 1, 21, 3, 31, 3, 0, 0, 3, 5, 5, 0
9, 4, 0, 3, 28, 9, 3.11111, 29, 10, 3.22222, -1, 0, -0.111111, 52.8061, 322.714, 4, 2, 1, 3, 28, 0, 7, 0, 38, 8, 26, 7, 0, 0, 8, 15, 10, 0
8, 4, 0, 4, 155, 76, 19.375, 19, 11, 2.375, 136, 76, 17, 10.482, 223.571, 3, 3, 1, 2, 3, 0, 3, 1, 21, 3, 31, 3, 0, 0, 3, 5, 5, 0
6, 3, 0, 3, 226, 110, 37.6667, 6, 4, 1, 220, 110, 36.6667, 10.0822, 223.571, 4, 2, 1, 3, 28, 0, 7, 0, 38, 8, 26, 7, 0, 0, 8, 15, 10, 0
36, 4, 0, 5, 833, 498, 23.1389, 822, 498, 22.8333, 11, 30, 0.305556, 77.5493, 367, 16, 1, 9, 7, 276, 1, 7, 0, 276, 24, 16, 0, 0, 0, 16, 79, 49, 0
9, 4, 0, 5, 18, 4, 2, 11, 4, 1.22222, 7, 4, 0.777778, 86.3968, 217.143, 14, 1, 12, 2, 3, 0, 18, 0, 80, 3, 8, 18, 0, 0, 3, 11, 24, 0
26, 7, 0, 5, 57, 10, 2.19231, 24, 8, 0.923077, 33, 10, 1.26923, 55.2957, 166.571, 7, 1, 6, 1, 1, 0, 313, 0, 6, 2, 0, 1, 1, 312, 1, 3, 2, 1
24, 7, 0, 5, 251, 67, 10.4583, 172, 51, 7.16667, 79, 20, 3.29167, 78.992, 322.714, 13, 2, 1, 12, 136, 0, 12, 0, 123, 17, 32, 12, 2, 0, 14, 53, 40, 0
9, 5, 0, 4, 153, 72, 17, 9, 4, 1, 144, 72, 16, 11.4613, 222.857, 4, 2, 2, 2, 6, 0, 4, 0, 25, 4, 21, 4, 0, 0, 3, 7, 6, 0
135, 24, 0, 9, 5002, 649, 37.0519, 4154, 634, 30.7704, 848, 269, 6.28148, 96.7068, 288.143, 9, 1, 0, 9, 1225, 0, 107, 114, 3449, 50, 20, 2, 3, 44, 41, 374, 1169, 0
9, 5, 0, 4, 28, 9, 3.11111, 12, 4, 1.33333, 16, 9, 1.77778, 23.5714, 228.143, 1, 1, 1, 0, 1, 0, 4, 0, 12, 2, 8, 0, 0, 4, 1, 2, 4, 0
20, 5, 0, 5, 155, 46, 7.75, 150, 54, 7.5, 5, 14, 0.25, 80.0212, 367, 0, 1, 0, 0, 15, 3, 0, 0, 18, 6, 8, 0, 0, 0, 6, 6, 6, 0
9, 1, 0, 3, 17, 10, 1.88889, 15, 5, 1.66667, 2, 5, 0.222222, 15.4958, 131.857, 2, 3, 0, 2, 1, 0, 1, 6, 15, 2, 18, 1, 0, 0, 2, 6, 4, 0
7, 4, 0, 3, 146, 69, 20.8571, 8, 4, 1.14286, 138, 69, 19.7143, 10.5264, 222.857, 5, 3, 3, 2, 3, 0, 3, 1, 22, 3, 31, 3, 0, 0, 3, 6, 5, 0
6, 3, 0, 3, 142, 68, 23.6667, 6, 4, 1, 136, 68, 22.6667, 10.6881, 222.857, 3, 3, 1, 2, 3, 0, 3, 1, 22, 3, 31, 3, 0, 0, 3, 6, 5, 0
7, 4, 0, 3, 144, 68, 20.5714, 8, 4, 1.14286, 136, 68, 19.4286, 10.5605, 222.857, 5, 3, 3, 2, 3, 0, 3, 1, 22, 3, 31, 3, 0, 0, 3, 6, 5, 0
6, 3, 0, 3, 142, 68, 23.6667, 6, 4, 1, 136, 68, 22.6667, 10.6881, 222.857, 3, 3, 1, 2, 3, 0, 3, 1, 22, 3, 31, 3, 0, 0, 3, 6, 5, 0
6, 3, 0, 3, 104, 49, 17.3333, 6, 4, 1, 98, 49, 16.3333, 14.8173, 228.857, 6, 3, 3, 3, 3, 0, 2, 1, 16, 3, 31, 2, 0, 0, 2, 8, 4, 0
10, 3, 0, 4, 42, 20, 4.2, 51, 32, 5.1, -9, 1, -0.9, 18.2007, 245.571, 2, 1, 1, 1, 820, 0, 1, 0, 145, 41, 8, 1, 0, 0, 41, 45, 41, 0
9, 3, 0, 5, 19, 5, 2.11111, 15, 5, 1.66667, 4, 2, 0.444444, 33.4662, 233, 2, 1, 1, 1, 6, 0, 3, 0, 43, 4, 8, 0, 1, 3, 3, 11, 14, 0
13, 4, 0, 5, 30, 9, 2.30769, 49, 10, 3.76923, -19, 0, -1.46154, 49.4905, 322.714, 4, 3, 1, 3, 3, 0, 2, 1, 15, 3, 31, 2, 0, 0, 3, 8, 4, 0
5, 2, 0, 2, 144, 82, 28.8, 1, 1, 0.2, 143, 82, 28.6, 59.0307, 228.857, 4, 3, 1, 3, 6, 0, 5, 1, 33, 4, 31, 5, 0, 0, 4, 9, 7, 0
8, 2, 0, 3, 305, 162, 38.125, 13, 11, 1.625, 292, 162, 36.5, 56.919, 228.857, 3, 2, 1, 2, 28, 0, 8, 0, 127, 8, 25, 8, 0, 0, 7, 24, 20, 0
4, 1, 0, 2, 80, 40, 20, 22, 11, 5.5, 58, 29, 14.5, 17.9286, 150.714, 4, 3, 1, 3, 6, 0, 5, 1, 33, 4, 31, 5, 0, 0, 4, 9, 7, 0
21, 4, 0, 5, 215, 75, 10.2381, 213, 75, 10.1429, 2, 11, 0.0952381, 47.4591, 367, 3, 1, 1, 2, 6, 0, 2, 0, 42, 4, 8, 0, 1, 2, 3, 11, 10, 0
155, 22, 0, 11, 7314, 1614, 47.1871, 2435, 365, 15.7097, 4879, 1581, 31.4774, 124.661, 322.714, 125, 1, 82, 48, 5356, 0, 14, 0, 1892, 104, 8, 13, 19, 1, 83, 632, 520, 1
4, 2, 0, 2, 2, 1, 0.5, 2, 1, 0.5, 0, 0, 0, 22.1429, 135, 5, 2, 2, 3, 15, 0, 5, 9, 37, 6, 23, 5, 0, 0, 6, 13, 10, 0
7, 1, 0, 5, 431, 206, 61.5714, 9, 6, 1.28571, 422, 206, 60.2857, 1.4183, 142.571, 3, 1, 1, 2, 45, 0, 4, 0, 143, 10, 8, 0, 3, 4, 7, 39, 37, 0
4, 1, 0, 4, 18, 17, 4.5, 7, 6, 1.75, 11, 11, 2.75, 23.2937, 141.714, 3, 1, 0, 3, 45, 0, 4, 0, 144, 10, 8, 0, 3, 4, 7, 40, 37, 0
